"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ID=BJEIHDPM_04515;eC_number=2.7.1.30;Name=glpK_2;dbxref=COG:COG0554;gene=glpK_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P18157;locus_tag=BJEIHDPM_04515;product=Glycerol kinase",-4.55836761493827,4.60962067981732,-9.22465660408237,4.38526512431492e-12,5.38370103136028e-12,17.4023172495204
"ID=BJEIHDPM_03707;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03707;product=hypothetical protein",-4.39503040525893,2.98533274912704,-9.22430832779107,4.39030913353656e-12,5.38851496978055e-12,17.3660635491934
"ID=BJEIHDPM_04259;Name=yscL;gene=yscL;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q01253;locus_tag=BJEIHDPM_04259;product=Yop proteins translocation protein L",-4.60567109895694,2.85980321334988,-9.21587268545852,4.5142874146372e-12,5.53870020345526e-12,17.3393024002153
"ID=BJEIHDPM_03105;eC_number=3.5.99.5;Name=cnbH;gene=cnbH;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q38M35;locus_tag=BJEIHDPM_03105;product=2-amino-5-chloromuconic acid deaminase",-4.36695620436724,3.31591233821755,-9.21582613508741,4.51498128691747e-12,5.53870020345526e-12,17.3483556352008
"ID=BJEIHDPM_04338;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_04338;product=hypothetical protein",-4.77405612979884,3.63472975882334,-9.2142788687459,4.53810600250537e-12,5.56564546537779e-12,17.3438424802443
"ID=BJEIHDPM_02804;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_02804;product=hypothetical protein",-4.6999459498658,4.02367716352154,-9.21333282281247,4.55230407120675e-12,5.58163189517659e-12,17.3481425187831
"ID=BJEIHDPM_03847;eC_number=2.7.13.3;Name=cpxA;gene=cpxA;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0AE82;locus_tag=BJEIHDPM_03847;product=Sensor histidine kinase CpxA",-4.41980467834783,4.67430014428119,-9.20827565618672,4.62896570223025e-12,5.67417788122682e-12,17.3498699937587
"ID=BJEIHDPM_04588;eC_number=1.14.12.7;Name=pht2;gene=pht2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q05182;locus_tag=BJEIHDPM_04588;product=Phthalate 4%2C5-dioxygenase oxygenase reductase subunit",-4.96996983235023,3.36984660768494,-9.1975648429334,4.79566572254473e-12,5.8770173142217e-12,17.2866759816914
"ID=BJEIHDPM_03286;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03286;product=hypothetical protein",-4.42407509283447,4.25102812089523,-9.1946529536816,4.84202521893228e-12,5.93231529886546e-12,17.2954674877964
"ID=BJEIHDPM_05200;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_05200;product=hypothetical protein",-4.68343991698629,3.69548573485513,-9.1890244636928,4.93292245931407e-12,6.04213754013481e-12,17.2631150540838
"ID=BJEIHDPM_02703;eC_number=3.1.11.5;Name=recB;dbxref=COG:COG1074;gene=recB;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P08394;locus_tag=BJEIHDPM_02703;product=RecBCD enzyme subunit RecB",-4.25246584461696,3.99010525956611,-9.18852024318877,4.94114902402919e-12,6.05066960099926e-12,17.2787659803336
"ID=BJEIHDPM_01913;eC_number=3.6.3.-;Name=metN_2;dbxref=COG:COG1135;gene=metN_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:O32169;locus_tag=BJEIHDPM_01913;product=Methionine import ATP-binding protein MetN",-4.93942081435397,3.20425452613897,-9.17781697445756,5.11908475130266e-12,6.26696115344425e-12,17.2209379350555
"ID=BJEIHDPM_03644;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03644;product=hypothetical protein",-4.71774278970331,3.89169991742652,-9.16965458022493,5.25911935903131e-12,6.43675434939844e-12,17.2064361936386
"ID=BJEIHDPM_02738;Name=yagT_2;dbxref=COG:COG2080;gene=yagT_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P77165;locus_tag=BJEIHDPM_02738;product=Putative xanthine dehydrogenase YagT iron-sulfur-binding subunit",-4.49900114266548,3.56010609970971,-9.15963183071017,5.4363761010059e-12,6.65200635102685e-12,17.1716485818574
"ID=BJEIHDPM_02996;eC_number=2.7.1.40;Name=pykA;dbxref=COG:COG0469;gene=pykA;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P21599;locus_tag=BJEIHDPM_02996;product=Pyruvate kinase II",-4.26242261186622,4.02827371000859,-9.14835922031284,5.64296065651711e-12,6.90302528438074e-12,17.1435196563224
"ID=BJEIHDPM_03164;eC_number=6.1.1.10;Name=metG_1;dbxref=COG:COG0073;gene=metG_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P00959;locus_tag=BJEIHDPM_03164;product=Methionine--tRNA ligase",-4.59466306453963,4.32638357474828,-9.14468417216617,5.71201044952631e-12,6.9857130854426e-12,17.132246472134
"ID=BJEIHDPM_00796;eC_number=1.1.1.381;Name=ydfG;dbxref=COG:COG4221;gene=ydfG;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P39831;locus_tag=BJEIHDPM_00796;product=NADP-dependent 3-hydroxy acid dehydrogenase YdfG",-4.38221756158768,3.63532053514549,-9.14071515745891,5.78754256146282e-12,7.07628452291976e-12,17.1098230144722
"ID=BJEIHDPM_01884;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_01884;product=hypothetical protein",-4.52406996874149,4.18685129631137,-9.14013647860368,5.79863903649817e-12,7.08804603569911e-12,17.1168611133448
"ID=BJEIHDPM_01126;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_01126;product=hypothetical protein",-4.3639578964577,3.80274672090621,-9.13623336097131,5.87404681559737e-12,7.17839334556959e-12,17.1037060364029
"ID=BJEIHDPM_04456;eC_number=2.5.1.29;Name=crtE;gene=crtE;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P22873;locus_tag=BJEIHDPM_04456;product=Geranylgeranyl diphosphate synthase",-4.41642170328785,4.42713585328934,-9.13490173853566,5.89999959482275e-12,7.20827343573177e-12,17.1089206948742
"ID=BJEIHDPM_03366;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03366;product=hypothetical protein",-4.40993531777077,3.62191070614661,-9.13394076513985,5.91880049908982e-12,7.22940279845559e-12,17.0849680193183
"ID=BJEIHDPM_01065;Name=rpoE_1;dbxref=COG:COG1595;gene=rpoE_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q3IYV6;locus_tag=BJEIHDPM_01065;product=ECF RNA polymerase sigma factor RpoE",-4.26589876132806,4.83692116684259,-9.12929771650012,6.01049524592887e-12,7.33953350768769e-12,17.0970171566165
"ID=BJEIHDPM_03911;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03911;product=hypothetical protein",-4.71575933854887,4.27499052779328,-9.12219215438145,6.15360806927826e-12,7.51237983323999e-12,17.0658836665867
"ID=BJEIHDPM_04032;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_04032;product=hypothetical protein",-4.04553924936719,3.71571480281147,-9.11057305064356,6.39508346397749e-12,7.80518960926448e-12,17.0146377205957
"ID=BJEIHDPM_02453;eC_number=4.1.3.27;Name=trpG;dbxref=COG:COG0512;gene=trpG;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P00901;locus_tag=BJEIHDPM_02453;product=Anthranilate synthase component 2",-4.55603717247643,3.97346928694693,-9.09560139586109,6.7204046875668e-12,8.20015817331123e-12,16.9730146221274
"ID=BJEIHDPM_01025;Name=ratA;dbxref=COG:COG2867;gene=ratA;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0AGL5;locus_tag=BJEIHDPM_01025;product=Ribosome association toxin RatA",-4.40773258572689,3.64321293740046,-9.09116783260097,6.81991333889562e-12,8.31946215387903e-12,16.9514422830631
"ID=BJEIHDPM_02844;eC_number=4.2.2.-;Name=rlpA_2;gene=rlpA_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:A0A0H2ZFV1;locus_tag=BJEIHDPM_02844;product=Endolytic peptidoglycan transglycosylase RlpA",-4.19626189188203,3.52203421782048,-9.08432429804612,6.97644208345686e-12,8.50824537700368e-12,16.9273829093411
"ID=BJEIHDPM_04192;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_04192;product=hypothetical protein",-4.27330421965665,2.94116143548573,-9.08056563545492,7.06395072850737e-12,8.61277935622634e-12,16.9050817435005
"ID=BJEIHDPM_03972;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03972;product=hypothetical protein",-4.87343774723715,3.24194019758564,-9.07968383876373,7.08464063920137e-12,8.63581164021524e-12,16.9099598749948
"ID=BJEIHDPM_00934;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_00934;product=hypothetical protein",-4.64914634012055,3.29431196121546,-9.07944054823614,7.09035981675835e-12,8.64058830894447e-12,16.9115543437327
"ID=BJEIHDPM_03720;eC_number=1.2.1.-;Name=gap2;gene=gap2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q02PG5;locus_tag=BJEIHDPM_03720;product=Glyceraldehyde-3-phosphate dehydrogenase-like protein",-3.94948532393166,4.7274103650184,-9.06830601130974,7.35715797776643e-12,8.9634427863166e-12,16.8995849253559
"ID=BJEIHDPM_00125;eC_number=5.2.1.8;Name=ppiD;dbxref=COG:COG0760;gene=ppiD;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0ADY1;locus_tag=BJEIHDPM_00125;product=Peptidyl-prolyl cis-trans isomerase D",-4.27618790551105,3.86250642292072,-9.06533562395744,7.43003034763076e-12,9.04992782697463e-12,16.8799288582466
"ID=BJEIHDPM_01273;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0AGM2;locus_tag=BJEIHDPM_01273;note=UPF0126 inner membrane protein YicG;product=hypothetical protein",-4.45026293024877,4.45282374454947,-9.06026719406005,7.55606116047257e-12,9.20110061129355e-12,16.868522724949
"ID=BJEIHDPM_03594;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03594;product=hypothetical protein",-5.08497259270603,4.18322107410269,-9.05701708824678,7.63801174020666e-12,9.29853331843018e-12,16.8481841602289
"ID=BJEIHDPM_05189;Name=lutA_2;dbxref=COG:COG0247;gene=lutA_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:O07020;locus_tag=BJEIHDPM_05189;product=Lactate utilization protein A",-4.72254659273582,3.68602473486425,-9.03708616317359,8.16057258018374e-12,9.93218052556474e-12,16.7794698517281
"ID=BJEIHDPM_02970;Name=ydhP_1;dbxref=COG:COG2814;gene=ydhP_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P77389;locus_tag=BJEIHDPM_02970;product=Inner membrane transport protein YdhP",-4.82558776720858,3.34658254802681,-9.0360341909443,8.18913616783733e-12,9.96441796892783e-12,16.7707729685358
"ID=BJEIHDPM_04710;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_04710;product=hypothetical protein",-4.48080643644184,3.90752738649119,-8.9948625476337,9.39006772265365e-12,1.14227972119176e-11,16.6517845455366
"ID=BJEIHDPM_04507;eC_number=1.1.1.14;Name=polS_2;gene=polS_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q59787;locus_tag=BJEIHDPM_04507;product=Sorbitol dehydrogenase",-4.17819927109468,3.28841625784097,-8.99340084450536,9.43583053035377e-12,1.14755577078479e-11,16.6269956753318
"ID=BJEIHDPM_03817;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03817;product=hypothetical protein",-4.24900088242186,3.57048508293919,-8.99126872258966,9.50298686397358e-12,1.15543030048668e-11,16.6320123933589
"ID=BJEIHDPM_01500;eC_number=2.3.1.30;Name=cysE_2;dbxref=COG:COG1045;gene=cysE_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q06750;locus_tag=BJEIHDPM_01500;product=Serine acetyltransferase",-5.13443016169546,4.71256263185346,-8.97436016631202,1.00529430340358e-11,1.22198768035304e-11,16.5913771585946
"ID=BJEIHDPM_01176;Name=lrp_1;dbxref=COG:COG1522;gene=lrp_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0ACJ0;locus_tag=BJEIHDPM_01176;product=Leucine-responsive regulatory protein",-4.99266948029704,5.05639358792747,-8.97299932220082,1.00985783601559e-11,1.22722404533775e-11,16.5903354781561
"ID=BJEIHDPM_05208;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_05208;product=hypothetical protein",-4.1670167910204,4.32551207370842,-8.97031336038301,1.01892657388783e-11,1.23793129825005e-11,16.5790702899699
"ID=BJEIHDPM_04579;eC_number=1.1.1.1;dbxref=COG:COG1063;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:O07737;locus_tag=BJEIHDPM_04579;product=putative zinc-binding alcohol dehydrogenase",-4.58690934622091,3.69988156277585,-8.96961370566297,1.02130232074072e-11,1.24050362876101e-11,16.5601557643835
"ID=BJEIHDPM_05138;eC_number=3.4.21.88;Name=lexA_2;dbxref=COG:COG1974;gene=lexA_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0A7C2;locus_tag=BJEIHDPM_05138;product=LexA repressor",-4.03395375145656,2.67856275928773,-8.96135276550573,1.04977968149555e-11,1.27477041788896e-11,16.5155575549086
"ID=BJEIHDPM_03503;Name=rutR_4;dbxref=COG:COG1309;gene=rutR_4;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0ACU2;locus_tag=BJEIHDPM_03503;product=HTH-type transcriptional regulator RutR",-4.77844402742287,3.52671951560171,-8.96075278998455,1.05187890068273e-11,1.27699641901756e-11,16.5276533164324
"ID=BJEIHDPM_00812;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_00812;product=hypothetical protein",-4.63654836900598,4.14094938318637,-8.94942774840021,1.09230821929581e-11,1.32574282862938e-11,16.505075411186
"ID=BJEIHDPM_04097;eC_number=5.99.1.2;Name=topB_2;dbxref=COG:COG0550;gene=topB_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P14294;locus_tag=BJEIHDPM_04097;product=DNA topoisomerase 3",-4.78438678053188,4.19628127760422,-8.94520280811549,1.10778957961586e-11,1.3441927162014e-11,16.4957326765625
"ID=BJEIHDPM_02466;Name=erpA;dbxref=COG:COG0316;gene=erpA;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P45344;locus_tag=BJEIHDPM_02466;product=Iron-sulfur cluster insertion protein ErpA",-4.46676859587656,3.46963094046796,-8.9445883966839,1.11005933202409e-11,1.34660635348423e-11,16.4789151682649
"ID=BJEIHDPM_03793;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03793;product=hypothetical protein",-3.62771249932952,5.41533687415191,-8.94217783395971,1.11900984807052e-11,1.35712111723286e-11,16.4777808647772
"ID=BJEIHDPM_03908;eC_number=5.3.3.-;Name=prpF;dbxref=COG:COG2828;gene=prpF;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q8EJW4;locus_tag=BJEIHDPM_03908;product=2-methyl-aconitate isomerase",-4.1996282174591,3.41102212881554,-8.94203698662905,1.11953506726223e-11,1.35741505502563e-11,16.4686658481684
"ID=BJEIHDPM_00659;Name=secF;dbxref=COG:COG0341;gene=secF;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:E9RGS4;locus_tag=BJEIHDPM_00659;product=Protein translocase subunit SecF",-4.38660571509132,3.3607430347011,-8.93517426654581,1.1454299333126e-11,1.38846129072168e-11,16.4461802732682
"ID=BJEIHDPM_01118;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_01118;product=hypothetical protein",-4.23366503297771,3.32408181200324,-8.93097153215728,1.16158567811161e-11,1.40768931041859e-11,16.4325591505942
"ID=BJEIHDPM_00566;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_00566;product=hypothetical protein",-3.92267553127194,4.21562425838955,-8.92684776494321,1.17766148352232e-11,1.42681076986206e-11,16.4375872278142
"ID=BJEIHDPM_01751;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_01751;product=hypothetical protein",-3.89340730475335,3.66049652947207,-8.92446863030525,1.1870381201528e-11,1.43780816219417e-11,16.4192489552843
"ID=BJEIHDPM_00962;inference=COORDINATES:profile:Aragorn:1.2;locus_tag=BJEIHDPM_00962;product=tRNA-Ile(gat)",-4.32783751661146,3.43934006053791,-8.91241800297736,1.23570262865441e-11,1.49637570399003e-11,16.3738841074994
"ID=BJEIHDPM_03094;Name=recO;dbxref=COG:COG1381;gene=recO;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0A7H3;locus_tag=BJEIHDPM_03094;product=DNA repair protein RecO",-4.38479087246942,4.24969305062988,-8.90001505388776,1.28789488042536e-11,1.55918454368348e-11,16.34549733358
"ID=BJEIHDPM_04405;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_04405;product=hypothetical protein",-3.99989557029921,4.55012705284963,-8.89304787453115,1.31818361844196e-11,1.59545099240932e-11,16.3300165186536
"ID=BJEIHDPM_03442;eC_number=1.13.11.-;dbxref=COG:COG5553;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q9I0N5;locus_tag=BJEIHDPM_03442;product=3-mercaptopropionate dioxygenase",-4.73265264487893,3.65009238750176,-8.89152776282586,1.32488706149053e-11,1.60316011298363e-11,16.3069808380671
"ID=BJEIHDPM_02866;Name=ptsN;dbxref=COG:COG1762;gene=ptsN;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P69829;locus_tag=BJEIHDPM_02866;product=Nitrogen regulatory protein",-4.28272672027984,3.98556320279359,-8.88887653612277,1.33666099446778e-11,1.61699927210761e-11,16.3084973314361
"ID=BJEIHDPM_03689;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03689;product=hypothetical protein",-4.45636473699606,4.53753072242554,-8.88630798665129,1.34816849538816e-11,1.63050922615116e-11,16.3050809314129
"ID=BJEIHDPM_03987;Name=capB_2;gene=capB_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0A106;locus_tag=BJEIHDPM_03987;product=Cold shock protein CapB",-4.36220614635767,3.84309501723717,-8.87294763069864,1.40965802449439e-11,1.70444667663104e-11,16.2586340464212
"ID=BJEIHDPM_04847;Name=nodD2_1;gene=nodD2_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P55700;locus_tag=BJEIHDPM_04847;product=Nodulation protein D 2",-4.32939307963588,3.11160713039612,-8.87256220727656,1.41147330430337e-11,1.7062116844715e-11,16.2351134361066
"ID=BJEIHDPM_02011;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_02011;product=hypothetical protein",-4.53702373131846,3.37376994587061,-8.85765856426442,1.48350688238921e-11,1.79283543907978e-11,16.1971024975942
"ID=BJEIHDPM_01235;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_01235;product=hypothetical protein",-4.53093474482136,4.62537002112762,-8.84161152686175,1.56522288290733e-11,1.89111395142807e-11,16.1622435420084
"ID=BJEIHDPM_04231;Name=rbsC_2;dbxref=COG:COG1172;gene=rbsC_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0AGI1;locus_tag=BJEIHDPM_04231;product=Ribose import permease protein RbsC",-5.45052168687223,4.20468623187657,-8.83158560352901,1.61856898060963e-11,1.95507488999386e-11,16.1185156562456
"ID=BJEIHDPM_02632;Name=pulD_1;gene=pulD_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P15644;locus_tag=BJEIHDPM_02632;product=Type II secretion system protein D",-4.30344248261043,4.92944960026341,-8.83108945821945,1.62125603115515e-11,1.95782780410507e-11,16.1277945821428
"ID=BJEIHDPM_00851;eC_number=5.2.1.8;Name=slyD;dbxref=COG:COG1047;gene=slyD;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q9CKP2;locus_tag=BJEIHDPM_00851;product=FKBP-type peptidyl-prolyl cis-trans isomerase SlyD",-4.27633926487458,4.22062857346757,-8.81674241379158,1.70093609420477e-11,2.05353265813552e-11,16.0768427459851
"ID=BJEIHDPM_00671;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_00671;product=hypothetical protein",-4.66398722818098,3.42248335097853,-8.81552667463126,1.70786703997608e-11,2.06138177184236e-11,16.0611004503073
"ID=BJEIHDPM_05057;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_05057;product=hypothetical protein",-4.40264648994598,4.26161240948688,-8.81436970318235,1.71448942001589e-11,2.0688545955887e-11,16.0701289793417
"ID=BJEIHDPM_03190;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03190;product=hypothetical protein",-4.54452049982556,3.99771733757993,-8.81157750178738,1.73057863075553e-11,2.08774430593157e-11,16.0561388109923
"ID=BJEIHDPM_00084;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_00084;product=hypothetical protein",-4.47022845999449,3.25466421175675,-8.8061216196252,1.76245764415042e-11,2.12566831723495e-11,16.0291115979517
"ID=BJEIHDPM_05032;eC_number=1.14.11.47;Name=roxA;dbxref=COG:COG2850;gene=roxA;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P27431;locus_tag=BJEIHDPM_05032;product=50S ribosomal protein L16 3-hydroxylase",-4.3144458726338,4.07579923780891,-8.8009314046947,1.79333436571904e-11,2.162364728916e-11,16.0254384229517
"ID=BJEIHDPM_05197;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_05197;product=hypothetical protein",-4.16683764625173,3.73997804962019,-8.79834823364077,1.80890461524524e-11,2.18059111996029e-11,16.0103889126758
"ID=BJEIHDPM_01504;eC_number=3.6.3.-;Name=tcyC_1;dbxref=COG:COG1126;gene=tcyC_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P39456;locus_tag=BJEIHDPM_01504;product=L-cystine import ATP-binding protein TcyC",-4.07451481619447,3.82632443255505,-8.79559856931928,1.8256283621267e-11,2.20019852080513e-11,16.0033820642101
"ID=BJEIHDPM_01687;inference=COORDINATES:profile:Aragorn:1.2;locus_tag=BJEIHDPM_01687;product=tRNA-Ile(gat)",-4.93330071982399,3.35733392109898,-8.79361816204935,1.83776999598353e-11,2.21427522237634e-11,15.9903868700607
"ID=BJEIHDPM_04925;eC_number=5.3.1.31;Name=yihS;dbxref=COG:COG2942;gene=yihS;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P32140;locus_tag=BJEIHDPM_04925;product=Sulfoquinovose isomerase",-5.60627007635586,4.16503140521939,-8.79317672891371,1.84048745663646e-11,2.21699279728875e-11,15.9950053868566
"ID=BJEIHDPM_03831;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03831;product=hypothetical protein",-3.8991600060775,3.70949129774861,-8.78496846660568,1.89176283231391e-11,2.27818565427214e-11,15.9662705884645
"ID=BJEIHDPM_00001;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_00001;product=hypothetical protein",-4.81564550387523,4.3533268336984,-8.78452167741217,1.89459485217446e-11,2.28102375704597e-11,15.9721765625182
"ID=BJEIHDPM_02334;Name=rbsR_1;dbxref=COG:COG1609;gene=rbsR_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0ACQ0;locus_tag=BJEIHDPM_02334;product=Ribose operon repressor",-4.46553977567793,4.2593966308871,-8.7833952264232,1.90175398613214e-11,2.28906881852224e-11,15.9692392684524
"ID=BJEIHDPM_01962;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_01962;product=hypothetical protein",-4.56784338358902,4.31807147041558,-8.76954767929602,1.99202511257787e-11,2.39712349931324e-11,15.9253188125146
"ID=BJEIHDPM_05251;eC_number=3.2.2.21;Name=alkA_2;dbxref=COG:COG0122;gene=alkA_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P04395;locus_tag=BJEIHDPM_05251;product=DNA-3-methyladenine glycosylase 2",-4.21752681531796,3.80633095572537,-8.76332178095714,2.03400873811085e-11,2.4470313196776e-11,15.898686438847
"ID=BJEIHDPM_01890;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_01890;product=hypothetical protein",-4.74969408652921,4.47748694937909,-8.76233703279968,2.04073058770701e-11,2.45450277955037e-11,15.9019267579253
"ID=BJEIHDPM_03019;Name=mepC_2;dbxref=COG:COG1538;gene=mepC_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0C071;locus_tag=BJEIHDPM_03019;product=Multidrug/solvent efflux pump outer membrane protein MepC",-3.87497597520517,3.34342045435211,-8.76154344309807,2.04616390648392e-11,2.46042109426619e-11,15.8793957389921
"ID=BJEIHDPM_03641;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03641;product=hypothetical protein",-4.78216556536707,3.6679013324409,-8.75948314748451,2.06033798347911e-11,2.47684418404715e-11,15.8830268485264
"ID=BJEIHDPM_04949;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_04949;product=hypothetical protein",-4.45613355893842,2.70503009600842,-8.75870360321522,2.06572676253593e-11,2.48270040906835e-11,15.8716963744976
"ID=BJEIHDPM_02211;Name=ousV;dbxref=COG:COG4175;gene=ousV;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:E0SCY1;locus_tag=BJEIHDPM_02211;product=Glycine betaine/choline transport system ATP-binding protein OusV",-5.78981502753027,4.34374107563162,-8.75791559965707,2.07118847403512e-11,2.48864133372422e-11,15.8820667431751
"ID=BJEIHDPM_04745;Name=oprM_3;dbxref=COG:COG1538;gene=oprM_3;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q51487;locus_tag=BJEIHDPM_04745;product=Outer membrane protein OprM",-4.76141613713293,4.04971585638106,-8.75573912714204,2.08634959714277e-11,2.50623071756901e-11,15.8748626380814
"ID=BJEIHDPM_04196;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_04196;product=hypothetical protein",-4.66301240250041,3.89523829849747,-8.74955186502241,2.13006409525645e-11,2.55810250078471e-11,15.8545769633504
"ID=BJEIHDPM_00525;eC_number=3.4.24.-;Name=rseP;dbxref=COG:COG0750;gene=rseP;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0AEH1;locus_tag=BJEIHDPM_00525;product=Regulator of sigma-E protease RseP",-4.2954626676468,4.93389084439419,-8.7451155599394,2.16197556504638e-11,2.59577701692708e-11,15.846019766995
"ID=BJEIHDPM_04805;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_04805;product=hypothetical protein",-4.52053634186354,4.50015507059597,-8.74419893681767,2.16862897193042e-11,2.6031141661566e-11,15.8425767174566
